Height,Width,Hue,Times moved,Hours,Priority
9.741289342,20.781046,-0.047632683,0,6,low
7.970404219,14.29499479,0.828331499,2,3,low
7.304232977,19.01819863,-0.054282591,0,13,high
8.564477192,32.01060519,-0.713031988,0,16,high
9.732464204,19.38328517,0.79651849,2,6,low
8.916214496,21.30457872,0.131468315,2,5,low
9.658289232,20.24167666,-0.078200383,1,11,low
9.621111713,31.74802177,-0.388741871,1,12,low
7.25272021,33.21744931,-0.151714427,4,34,high
7.551766498,21.18782882,-0.118082216,0,39,high
7.850324243,22.4319571,0.628820326,2,12,low
9.565432388,22.34950475,-0.455792311,2,11,low
6.420810332,38.23441633,-0.391246928,2,18,high
7.775758969,28.76685923,-0.478155556,4,18,high
6.995217399,21.98207802,-0.758784085,2,32,high
10.43241026,27.98705388,0.565233195,0,5,low
7.067204411,31.63895749,0.744071098,3,25,high
7.600492388,22.58772024,0.250958998,2,19,high
10.2942086,29.33984472,0.647378727,2,3,low
7.077938708,31.31513951,-0.948284141,2,35,high
7.4478274,31.49672194,-0.977583937,1,11,high
8.125726076,15.38480425,-0.239847118,2,28,high
8.063515867,24.87880489,-0.263975476,1,19,high
7.065713701,33.16922851,-0.289502129,1,34,high
6.904543903,30.4156103,-0.812105526,4,12,high
6.637430151,32.29012501,0.656600158,0,44,high
10.06413569,24.09499669,0.20298096,1,10,low
7.702761916,26.48790337,0.871177045,3,41,high
7.992550957,27.45634411,0.621652093,0,11,low
7.234231434,29.62987838,0.091422938,2,10,low
11.15264046,21.01896865,0.500817218,1,3,low
8.590522119,27.94039284,0.661560477,3,20,high
7.952953207,28.19099438,-0.723429984,0,5,low
11.39053074,24.5962998,0.84890854,0,4,low
7.092587572,23.34053355,-0.496826583,2,12,low
11.65990588,15.99330096,-0.960203166,1,7,low
9.015437648,15.1836259,-0.201895866,0,6,low
11.01287475,20.99889554,0.493156617,2,3,low
7.834209479,19.30740873,-0.190953654,0,3,low
7.601409145,25.44332819,-0.685620014,4,16,high
10.44467009,19.09912646,0.676145391,0,4,low
10.09318321,13.79506551,0.571248015,1,5,low
9.879343112,21.9301048,-0.071084126,0,8,low
9.975720017,21.23988645,-0.936379684,1,10,low
10.5303374,19.36037565,0.053482835,2,5,low
10.04830897,24.00984836,0.210356496,1,5,high
6.62131828,28.0279478,0.824091832,2,14,high
8.038881712,22.8228167,0.622791262,1,6,low
9.91642419,32.60178968,-0.361257933,1,4,low
8.9301138,21.65826796,-0.330982712,0,3,low
10.75032025,11.08160346,-0.864732527,1,5,low
9.09357814,26.2215399,-0.178613447,0,3,low
9.659735823,28.90614845,-0.456840243,1,8,low
9.17288322,27.07102162,-0.199641466,2,12,low
10.36977551,18.65873079,0.608404321,0,6,low
9.384672049,16.20415295,0.769685082,0,17,high
7.806194187,29.95490154,-0.864136015,0,15,high
10.55201062,27.48121323,-0.922432452,0,10,low
10.74152569,20.83632898,-0.625197607,1,6,low
7.952647802,28.14241576,0.183631918,0,33,high
11.70049133,18.72145893,0.546903162,0,9,low
7.671592549,20.78109182,0.663303338,0,44,high
9.438826465,19.87276926,-0.632414089,0,12,low
7.498598847,30.2590497,0.001173771,0,42,high
8.527107854,24.02925996,-0.16998411,4,10,high
7.692207793,23.97262459,-0.611653876,0,9,low
12.47679986,10.19524388,-0.496337589,0,5,low
7.028218691,26.6154017,0.404979328,1,36,high
9.81922295,22.10872508,-0.805710619,1,11,low
6.900619527,23.258249,0.408165318,0,30,high
8.820727616,26.03356449,0.784180602,2,13,high
7.800804107,29.42017306,0.083889093,0,4,low
11.04745029,22.13290182,-0.734671278,1,4,low
7.234147134,18.44312469,0.757038874,2,31,high
10.09464013,29.70153508,-0.698959513,2,4,low
7.812109232,26.86761414,-0.933256188,4,24,high
7.169289725,29.71585608,0.740573017,1,47,high
9.470265125,20.1628874,0.387503905,0,10,high
7.42789634,21.93945378,0.398217464,2,40,high
7.876816246,25.12517128,-0.46475315,3,27,high
8.186475131,25.76226463,0.270207042,0,26,high
6.583952217,23.11291373,-0.488926183,3,24,high
11.1109009,20.75881644,0.082072034,1,4,low
6.811382794,22.40635861,-0.053933014,3,37,high
8.083566335,19.13626565,-0.684800806,1,39,high
10.42599226,15.62208715,0.446841891,0,11,low
9.611005038,24.55259593,0.243215139,0,3,high
7.6545985,19.34266299,-0.258314914,4,20,high
8.854270533,30.71776619,-0.735896617,0,38,high
8.002218928,24.83249456,-0.378024171,4,5,high
7.973025563,20.02439124,0.153029491,2,31,high
12.08280845,19.14847457,0.091603545,1,11,low
7.956233937,29.51869414,-0.134794346,1,5,high
9.42764137,26.43009078,-0.837730984,0,11,low
8.482690907,24.41597093,0.788418133,2,12,low
7.704386428,34.27962756,0.284690305,1,41,high
7.10997493,17.23101673,0.978546676,1,13,high
12.27609204,20.41305558,-0.607120253,1,4,low
7.301957764,16.64894886,0.298721113,2,41,high
6.592371203,33.86378929,-0.181130002,4,26,high
7.226953228,21.00876312,-0.827075127,2,12,low
8.585830165,37.53602822,-0.518271021,2,8,low
7.464229251,28.16178966,0.398739089,0,18,high
10.62756762,22.51355495,0.551239796,1,4,low
7.035494001,28.38201022,-0.16363044,3,25,high
6.649683596,30.14745423,-0.423552965,2,34,high
8.092405537,20.68222225,-0.374740251,2,11,low
7.252765233,25.927397,0.713522131,3,6,high
12.1261118,17.98369666,-0.25890012,1,7,low
7.54400677,22.50986213,0.236982878,2,8,low
8.000911981,23.5586858,0.928210233,0,8,low
8.041273084,18.968385,-0.708178606,0,12,low
7.634536231,23.53156652,-0.39602823,1,9,low
8.824403596,26.58536221,-0.616310082,1,11,low
9.039067092,23.02255842,0.543788628,1,9,low
11.80543664,12.20187275,0.664109665,0,8,low
11.76333277,16.70571161,-0.379585081,0,46,high
11.45192929,14.43015474,0.628034749,0,6,low
9.026807101,31.2074987,0.642915123,2,5,low
8.350635298,16.01637078,-0.77779985,3,7,high
6.11897582,30.35558532,0.187531549,0,18,high
9.574551669,30.72875986,0.619289526,1,4,low
9.07405932,23.12552093,-0.220677101,0,5,low
10.34639439,19.07813642,0.069742099,1,11,low
9.178269849,24.9939645,0.70289563,1,12,low
10.31524223,26.59919002,0.414249236,2,4,low
9.74135706,19.32470796,-0.488530266,4,22,high
8.763777909,19.24853408,0.804959878,1,7,low
10.44353899,24.24230984,0.422781712,0,4,low
8.260699412,25.9705878,-0.284686958,2,10,low
11.10577386,20.66320667,0.165328488,1,6,low
6.674602053,29.56149087,0.604899689,1,42,high
11.32745822,23.95872392,-0.414507409,1,6,low
9.889329703,20.16489395,0.819651935,1,3,low
11.23955886,13.14510948,-0.57333587,1,12,low
9.754333338,26.44788359,-0.908986117,1,10,low
8.16350932,28.78812147,-0.745865824,3,26,high
7.118439073,24.14250912,-0.217104987,2,9,low
9.074022142,25.76071756,-0.031615622,1,12,low
8.960873005,15.40740004,-0.069941469,2,7,high
10.99771269,19.96695129,-0.805728388,0,9,low
8.036735243,19.32606056,0.952608901,2,11,low
10.44765239,22.96748288,0.322611592,2,9,low
9.015147862,32.76397518,0.065477685,1,7,low
7.747092666,31.2731662,0.886610385,2,19,high
6.570858572,35.32537511,-0.838463415,0,7,high
10.72404184,14.78396154,-0.655121682,0,7,low
8.614403325,25.35264024,0.277341007,2,11,low
9.011742149,19.50326978,0.076362704,1,11,low
9.90690007,21.54640436,-0.979210268,4,41,high
8.93702551,22.75865757,-0.211018363,1,5,low
9.016006745,31.17281394,0.98646968,0,4,low
8.238995524,18.91707778,-0.082096539,2,8,low
9.363579256,15.58918278,0.200961157,2,12,low
7.983521648,26.23264308,0.522425928,1,10,low
6.968403975,22.15220445,0.589963705,2,24,high
7.808623272,21.31481204,0.910959245,2,5,low
7.70816669,19.17410964,-0.797045182,2,47,high
9.153486999,28.58974649,0.308318606,0,4,low
10.42817462,26.33576435,-0.393829322,2,12,low
8.170160107,20.25022273,0.401543966,4,7,high
8.255772719,24.77666095,0.155346442,1,30,high
8.964627564,25.49147689,-0.432026868,2,5,low
9.246681988,24.2617076,-0.591039528,1,11,low
6.184421995,27.51616698,0.865406751,1,35,high
7.490343687,24.83227222,0.081279583,1,36,high
9.384487011,22.48268541,-0.718017806,4,11,high
7.957431477,24.12300134,0.868471744,2,34,high
10.22762093,21.15855001,0.837747108,0,7,low
7.012140479,23.71124472,0.908192428,0,36,high
9.645587288,28.65502131,-0.407738951,1,27,high
9.419876169,32.5564846,-0.565024593,1,12,low
8.122915613,20.43391254,-0.344120142,2,48,high
8.803956143,21.21904825,-0.725497245,0,10,low
12.31922135,15.74722283,-0.686415709,2,10,low
10.48437633,21.85236622,-0.469937363,0,10,low
11.78394318,18.50460458,-0.455004765,0,11,low
7.429525404,19.12126292,-0.826594325,0,10,high
8.525181985,24.75023515,-0.680505518,1,8,low
12.111583,19.05883045,-0.54434532,1,10,low
13.38815009,16.2235336,0.876482691,0,8,low
8.913905428,12.09599267,-0.018074707,2,23,high
7.505098881,21.12344693,0.922195953,2,4,low
9.205509353,16.17799344,0.780435615,2,5,low
6.565462021,29.05761898,0.351846532,3,35,high
9.82358139,22.04531354,-0.707158104,2,5,low
6.801236863,26.2604168,0.86835214,1,21,high
13.37088715,14.22507683,0.828828209,2,4,low
8.380680832,23.03481519,0.198125624,3,41,high
7.399858572,26.6510637,0.96911854,4,28,high
8.397370478,28.91803421,-0.716391986,2,6,high
9.268726439,17.76689736,0.07761747,3,5,high
6.509474731,27.95422822,0.498687885,1,35,high
10.97677188,21.11281819,-0.845004868,2,5,low
10.59307393,23.53136351,-0.325866639,1,8,low
10.95215009,21.80920451,-0.670650946,2,11,low
8.779429625,25.83304538,-0.655427077,2,9,low
8.24284803,29.06980164,-0.53373783,0,5,low
9.843620442,20.02582513,0.396248663,0,8,low
7.206229263,19.38500021,-0.515856195,1,41,high
9.214262141,30.65580632,-0.64564339,1,47,high
10.31406421,26.76467692,0.706271949,2,5,low
6.662570316,22.79150203,0.780166255,3,20,high
9.56226171,27.3116509,-0.345823971,2,4,low
10.81837224,21.06239053,-0.498962463,2,9,low
8.732086466,33.12093655,0.409268652,0,4,low
8.966706318,28.85325513,0.82882695,4,5,high
10.07502964,28.43769288,-0.038473909,2,12,low
9.651576934,21.16725113,-0.893473133,2,5,low
9.658126575,27.70940266,-0.158730787,1,10,low
8.135797445,30.57941346,0.660231257,1,7,low
8.30247356,27.90450291,0.685930607,2,8,low
6.74095045,35.35377302,0.673843847,4,23,high
7.121283717,29.19667941,-0.571634699,3,35,high
9.537246922,19.58333357,-0.519999016,4,7,high
7.126619522,29.81645466,-0.203821056,4,27,high
8.038385616,24.82867224,0.688579166,2,8,high
8.644351721,16.65853806,0.267879282,1,46,high
8.584977877,24.44771995,0.673536538,2,5,low
8.986118883,22.59598083,-0.104041447,2,45,high
10.88558778,23.63919059,-0.802827755,1,34,high
9.832295228,24.78994849,0.830781904,2,10,low
6.826793813,32.36479968,-0.274656687,3,47,high
8.074750138,21.82206806,-0.360851428,1,19,high
9.649907186,26.95221047,-0.235209202,1,8,low
8.81769039,16.99381395,0.438791694,2,5,low
8.184161384,24.89195612,-0.523054737,1,43,high
10.4344865,17.13366959,0.321248461,3,40,high
10.50529618,16.79485296,-0.997914411,0,9,low
7.134498167,27.43927353,0.522791606,4,23,high
9.264586373,21.56393861,0.348111798,0,3,low
6.971172725,31.13780156,-0.825646378,0,45,high
9.119196618,24.06282022,-0.146545101,0,7,low
7.265504322,14.67385165,0.286227943,0,43,high
7.195447895,30.08095838,0.961802784,4,48,high
10.44208838,17.12844602,-0.731527268,0,3,low
10.31582592,19.04413616,-0.463721128,0,11,low
12.9317927,19.97741645,0.91242974,1,8,low
9.372053018,16.31450983,-0.32300504,2,3,low
6.536076314,24.64602459,-0.675749679,1,44,high
11.24852794,19.26703273,-0.376044566,0,4,low
10.05724743,16.0916654,-0.331121284,1,6,low
8.836385614,26.53442383,0.858477786,2,5,high
6.614239319,27.15172926,0.307037659,4,38,high
6.575950547,21.58865675,0.44168957,3,34,high
6.94895862,29.51967554,-0.754515739,3,29,high
9.34863325,23.07798249,0.502582802,2,33,high
9.802453455,23.63208098,-0.344964505,2,14,high
7.015269587,25.26734345,-0.586106754,1,21,high
9.087017466,23.82555384,-0.121333701,2,11,low
11.0094006,13.54882473,-0.483767161,0,10,low
8.546115007,26.92849561,-0.575221482,0,5,low
8.034461004,22.62900237,-0.980164031,3,42,high
6.966951095,29.12364807,0.333746361,1,7,low
11.80940481,15.51305481,0.864448609,0,3,low
8.064078444,27.45962142,-0.844441018,0,28,high
9.225004764,26.88832847,0.500734236,1,8,low
7.370072104,26.72649382,-0.558700069,3,6,high
7.568725592,29.15232317,-0.338265952,3,23,high
12.28834327,10.09233722,-0.920609256,1,12,low
6.15490112,29.22789849,-0.638774548,4,48,high
7.32540573,19.99225704,-0.122818105,2,10,low
9.600175808,24.67038316,-0.643910845,0,3,low
8.603588154,30.71266286,-0.760251822,0,3,low
9.728400233,20.52359485,0.175533036,2,10,high
11.27993168,24.14689419,0.174762829,2,11,low
8.342879787,21.87347226,-0.161928289,0,31,high
10.72940703,14.69264455,0.153662728,1,5,low
9.156943496,20.57891925,0.162165553,0,12,low
7.164398707,32.74534173,-0.624316549,3,38,high
11.33177563,17.97204779,0.867218285,1,9,low
8.206857596,25.07557074,0.758382059,1,25,high
9.005751054,15.42313407,0.143102464,2,7,low
10.54775499,18.19616315,-0.660157559,1,3,low
7.831731863,27.48221069,0.814123944,1,11,low
9.133984727,22.70002223,-0.639375532,2,8,low
9.11709552,22.84963937,0.991564409,2,5,low
10.70612951,24.68358418,-0.456798523,1,12,low
6.102827592,36.03900937,0.194681915,2,24,high
8.84233405,21.39144542,0.410468875,1,4,low
9.065968645,25.08350365,-0.402652403,0,18,high
8.297281999,21.13753357,-0.489021034,0,6,low
7.375961215,30.24371726,-0.032381231,1,44,high
13.80188076,15.99684681,0.500430485,0,10,low
11.18658904,25.66297606,0.960646201,1,5,low
9.64937505,22.69305949,0.251426806,1,42,high
8.103195441,28.82108831,0.337025636,3,27,high
8.858994794,19.8812275,0.886332019,1,36,high
8.067675506,34.33245419,0.330655446,1,48,high
10.28805957,25.0233114,0.746084054,0,5,low
6.924871552,31.77005822,0.108157296,4,7,high
8.395713414,22.34713182,-0.831932327,0,3,low
7.098760112,23.59219384,0.729930637,4,26,high
8.697074098,22.63470139,0.754033618,3,9,high
7.863022829,25.61031722,-0.731758466,3,41,high
7.725685232,24.71924757,-0.601404041,0,10,low
8.348030671,19.12801827,0.60887193,1,11,low
8.365135668,22.50540511,0.103359009,0,22,high
6.922177805,36.44097669,-0.40490448,1,11,high
11.14856045,18.3482999,-0.586275867,2,5,low
9.137355867,24.90341767,0.090158121,1,11,low
6.732608604,30.78703179,0.732744407,2,5,high
7.102575756,22.41054295,-0.340947697,2,18,high
9.052572892,16.86292965,-0.518666815,1,8,low
10.96307802,19.2866076,0.584712295,1,4,low
8.701347193,22.97064498,-0.028007251,0,6,low
7.977709936,17.19095277,0.878268422,0,6,low
9.1932863,22.45329911,0.440750562,2,40,high
8.440913072,19.96329305,0.913896145,0,40,high
8.372345899,32.76621723,0.930096112,2,21,high
8.549967846,22.46261684,-0.611332454,0,18,high
9.523331936,17.28396134,0.434491966,3,19,high
10.3624869,22.53932817,0.11563869,2,3,low
6.997431452,24.23200082,-0.300148079,4,37,high
6.940874582,27.41900908,-0.140770304,0,34,high
7.045333034,29.76296239,-0.091556906,2,21,high
6.683245536,38.33318245,-0.501807819,2,47,high
8.516771264,23.92126423,0.764589871,4,39,high
6.985464127,17.03233304,0.088524188,3,5,high
9.83057605,16.38375508,0.282209074,2,11,low
9.332303641,22.12940466,-0.313802244,2,9,high
7.239824316,27.01475958,0.015092266,3,40,high
9.367322319,25.40478867,-0.606425589,0,3,low
8.197697757,19.99649883,0.039331973,2,8,high
6.997848568,25.67839533,-0.363120389,2,24,high
5.90597402,27.14392724,0.605710805,0,19,high
7.093723369,26.68212156,0.06108896,3,16,high
8.501709602,31.51754643,-0.99073398,1,43,high
7.263242858,22.56388412,-0.326362004,4,32,high
8.563015855,20.34126428,0.838175065,2,7,low
8.804004823,24.25396334,0.935760807,2,24,high
8.236727845,19.08427053,-0.693608588,4,20,high
9.839017044,26.44221351,0.40951375,1,10,low
6.552258432,28.44747262,-0.273014217,1,33,high
11.49476958,17.07264782,0.283602958,2,12,high
11.23708916,18.86779454,-0.134322611,2,4,low
8.869314313,24.05464117,-0.90383849,1,11,high
10.13669481,23.51551189,-0.230865866,0,12,low
8.860242138,19.19770086,0.165827515,4,40,high
6.603033426,33.11318779,-0.632523456,3,4,high
7.502464386,23.43453712,0.23114148,2,12,low
9.53212279,23.06735025,-0.099343525,2,15,high
8.091649594,16.51602094,0.070179947,3,18,high
11.17657335,22.72169708,0.772336733,2,4,low
6.330814013,28.47218187,0.508668767,4,41,high
10.15998906,16.74146416,0.241099834,0,6,low
8.219182575,29.78617214,-0.985218854,2,14,high
11.09423085,18.40899054,-0.52694336,1,7,low
7.545229133,22.84021927,0.362667332,3,13,high
7.153158433,23.10622698,0.508277373,3,22,high
10.08142047,22.01198604,0.537464843,0,7,low
11.1142032,13.79895403,0.239532238,1,3,low
8.960217709,28.39389226,0.656888229,1,48,high
9.592245867,26.65073533,0.554289564,1,45,high
8.827985436,27.07025011,0.432814394,0,14,high
7.543737153,23.79079992,-0.824700473,0,41,high
11.92141089,23.37858546,-0.561425213,2,10,low
8.308073845,21.16804449,-0.056328637,2,46,high
9.567493242,25.76676449,0.712799836,2,12,low
8.58627624,29.06039034,-0.78018877,1,28,high
9.371839895,25.24204693,-0.341884778,4,24,high
9.793004114,18.68469978,-0.378614748,3,32,high
7.621776123,16.75220334,-0.466244126,1,17,high
8.532851734,24.93788244,0.885687304,1,4,low
9.527142687,18.35042828,0.629685118,0,9,low
11.97050675,22.26336869,0.048947833,2,10,low
9.85499148,17.15447866,-0.154775873,2,6,low
6.990175886,30.51023609,-0.127479327,3,15,high
7.358666626,32.1226315,0.249794099,0,6,low
10.52617238,20.04880734,-0.500908793,2,5,low
6.73024494,23.97713874,-0.943819129,3,40,high
10.19254946,22.05105872,0.849788877,2,10,low
9.127190916,23.05280228,0.844885445,0,38,high
12.76610402,26.46707692,0.578609447,2,5,low
10.41396613,20.88814596,0.126206174,0,6,low
9.742633876,31.09091423,0.815441957,2,4,low
8.577030627,33.20923716,0.87792098,0,9,low
9.065410328,22.42287279,-0.535117843,2,9,low
7.876137972,23.68360433,0.840628619,3,36,high
7.320152345,25.63206196,0.298573566,0,10,high
10.24478262,13.41130006,-0.96550316,0,39,high
12.51898595,20.69090498,0.880217924,1,3,low
6.759227174,27.26195904,0.062276693,0,17,high
7.485075053,21.60135262,-0.761210288,0,44,high
9.287853401,26.25037926,-0.603517172,1,7,low
7.406011764,24.99718053,0.874872147,2,9,low
8.542566756,31.87203712,0.421248982,2,10,low
8.082373765,20.184326,0.247859433,1,23,high
6.575960889,29.417989,-0.869526291,4,33,high
7.241049332,16.61507674,-0.179813529,2,34,high
9.836394015,15.43456837,0.137015755,0,12,low
5.786310153,32.68114667,0.020150858,2,26,high
8.749264033,31.92268327,0.348622722,0,48,high
7.552574719,22.74377856,-0.038810863,3,3,high
7.734867811,29.40943662,0.363116679,0,12,low
10.04708924,22.79660148,0.557145652,2,11,low
7.675657868,22.91848029,0.447700289,4,20,high
9.321418447,31.02312844,-0.551463654,0,8,low
8.193667094,25.78240445,-0.227411547,2,11,low
11.71865886,20.28461519,-0.258382312,2,10,low
7.87316255,29.33723471,0.194007879,2,6,low
7.09302833,31.56004687,-0.954855371,0,48,high
9.026185854,21.46777277,-0.761524501,3,22,high
10.75752785,22.09053154,0.013879961,1,7,low
8.436171996,21.32632434,0.822892477,4,41,high
7.849475868,24.17441912,-0.658369333,0,28,high
9.823874637,21.30636792,-0.777972469,1,11,low
11.33523279,15.88596667,-0.454353255,0,6,low
8.011571192,25.53474486,-0.749527518,1,5,low
8.398196561,22.84161618,-0.99214337,2,21,high
8.854958924,15.67266332,-0.735422147,2,48,high
8.607999942,22.10656923,-0.084530684,4,48,high
11.67992696,23.26263459,-0.878788311,2,10,low
9.710031872,20.55120786,-0.080344545,1,3,high
9.938896695,21.01228796,-0.175467644,2,11,low
11.12790521,20.71191519,0.84594092,0,3,low
11.31231682,16.49145897,-0.940478226,0,11,low
6.928157677,33.66585323,0.758256189,0,8,low
8.496661056,28.71329426,0.911815035,2,7,low
7.517457328,25.23035921,-0.509969996,1,3,high
11.85890803,14.78675596,0.991624641,0,10,low
8.642191496,25.5699432,0.813703346,0,46,high
6.557027006,28.32433274,-0.323602049,3,21,high
6.758207657,32.56899196,-0.133710495,1,33,high
6.38440544,29.00335325,-0.351648373,2,24,high
